uc010gll.1	chr21	-	28966369	28986934	28966369	28966369	10	28966369,28967601,28969465,28970551,28971270,28981118,28982315,28984691,28986138,28986730,	28967179,28967973,28969601,28970742,28971444,28981299,28982368,28984922,28986237,28986934,		uc010gll.1
uc032pxl.1	chr21	-	29000683	29000722	29000683	29000683	1	29000683,	29000722,		uc032pxl.1
uc002yms.3	chr21	-	29005758	29019364	29006416	29019277	5	29005758,29007760,29008239,29008394,29019210,	29006651,29008123,29008307,29008621,29019364,	P57060	uc002yms.3
uc032pxm.1	chr21	+	29011134	29011165	29011134	29011134	1	29011134,	29011165,		uc032pxm.1
uc002ymy.3	chr21	+	29024616	29054486	29027913	29054187	18	29024616,29027872,29030594,29034836,29036270,29037275,29038334,29039025,29039480,29040608,29042012,29042471,29043422,29046666,29048760,29050091,29053801,29054065,	29024777,29027974,29030773,29034940,29036374,29037463,29038430,29039156,29039568,29040687,29042104,29042528,29043599,29047321,29048855,29050178,29053958,29054486,	Q9Y5T5	uc002ymy.3
uc002ymx.3	chr21	+	29024616	29054486	29027913	29054187	18	29024616,29027872,29030594,29034836,29036270,29037278,29038334,29039025,29039480,29040608,29042012,29042471,29043422,29046666,29048760,29050091,29053801,29054065,	29024777,29027974,29030773,29034940,29036374,29037463,29038430,29039156,29039568,29040687,29042104,29042528,29043599,29047321,29048855,29050178,29053958,29054486,	Q9Y5T5-2	uc002ymx.3
uc002ymw.3	chr21	+	29024616	29054486	29027913	29054187	19	29024616,29025708,29027872,29030594,29034836,29036270,29037275,29038334,29039025,29039480,29040608,29042012,29042471,29043422,29046666,29048760,29050091,29053801,29054065,	29024777,29025771,29027974,29030773,29034940,29036374,29037463,29038430,29039156,29039568,29040687,29042104,29042528,29043599,29047321,29048855,29050178,29053958,29054486,	Q9Y5T5	uc002ymw.3
uc011acm.2	chr21	+	29024616	29054486	29024758	29054187	17	29024616,29030594,29034836,29036270,29037278,29038334,29039025,29039480,29040608,29042012,29042471,29043422,29046666,29048760,29050091,29053801,29054065,	29024777,29030773,29034940,29036374,29037463,29038430,29039156,29039568,29040687,29042104,29042528,29043599,29047321,29048855,29050178,29053958,29054486,	Q9Y5T5-3	uc011acm.2
uc011acn.2	chr21	+	29024616	29054486	29024631	29054187	9	29024616,29027872,29042514,29043422,29046666,29048760,29050091,29053801,29054065,	29024777,29027889,29042528,29043599,29047321,29048855,29050178,29053958,29054486,	B4DUS4	uc011acn.2
uc011aco.2	chr21	+	29038334	29054486	29039547	29054187	12	29038334,29039025,29039480,29040608,29042012,29042471,29043422,29046666,29048760,29050091,29053801,29054065,	29038430,29039145,29039568,29040687,29042104,29042528,29043599,29047321,29048855,29050178,29053958,29054486,	Q9Y5T5	uc011aco.2
uc011acp.3	chr21	-	29056321	29073797	29056474	29071954	16	29056321,29060540,29061252,29061495,29062127,29062327,29062489,29063351,29064967,29066715,29066890,29067555,29069422,29070246,29071951,29073259,	29056552,29060660,29061417,29061567,29062243,29062415,29062556,29063530,29065105,29066777,29067071,29067705,29069502,29070337,29071988,29073797,	B4DEM7	uc011acp.3
uc002ynb.4	chr21	-	29056321	29073797	29056474	29073590	15	29056321,29060540,29061252,29061495,29062127,29062327,29062489,29063351,29064967,29066715,29066890,29067555,29069422,29070246,29073530,	29056552,29060660,29061417,29061567,29062243,29062415,29062556,29063530,29065105,29066777,29067071,29067705,29069502,29070337,29073797,	P50990	uc002ynb.4
uc002yna.4	chr21	-	29056321	29073797	29056474	29069500	15	29056321,29060540,29061252,29061495,29062127,29062327,29062489,29063351,29064967,29066715,29066890,29067555,29069422,29070246,29073505,	29056552,29060660,29061417,29061567,29062243,29062415,29062556,29063530,29065105,29066777,29067071,29067705,29069502,29070337,29073797,	NP_001269837	uc002yna.4
uc011acq.3	chr21	-	29056321	29073797	29056474	29070258	14	29056321,29060540,29061252,29061495,29062127,29062327,29062489,29063351,29064967,29066715,29066890,29067555,29070246,29073530,	29056552,29060660,29061417,29061567,29062243,29062415,29062556,29063530,29065105,29066777,29067071,29067705,29070337,29073797,	B4DQH4	uc011acq.3
uc032pxn.1	chr21	+	29077470	29109791	29085860	29109044	7	29077470,29080551,29085812,29091500,29091667,29092438,29109039,	29077713,29080708,29085917,29091576,29091761,29092581,29109791,	B0EVZ6	uc032pxn.1
uc002ynd.4	chr21	+	29077470	29175889	29133344	29174892	10	29077470,29085812,29091500,29091667,29092438,29130794,29133305,29149188,29159940,29174711,	29077713,29085917,29091576,29091761,29092581,29130923,29133414,29149250,29160056,29175889,	B0EVZ8	uc002ynd.4
uc002ynf.4	chr21	+	29077470	29175889	29085860	29174892	10	29077470,29080551,29085071,29085812,29091500,29091667,29092438,29149188,29159940,29174711,	29077713,29080708,29085143,29085917,29091576,29091761,29092581,29149250,29160056,29175889,	P57077	uc002ynf.4
uc010gln.4	chr21	+	29077470	29175889	29133344	29174892	9	29077470,29085812,29091500,29091667,29092438,29133305,29149188,29159940,29174711,	29077713,29085917,29091576,29091761,29092581,29133414,29149250,29160056,29175889,	B0EVZ8	uc010gln.4
uc011acr.3	chr21	+	29077470	29175889	29109131	29174892	9	29077470,29085812,29091500,29091667,29092438,29109039,29149188,29159940,29174711,	29077713,29085917,29091576,29091761,29092581,29109183,29149250,29160056,29175889,	B4DFW0	uc011acr.3
uc002yne.4	chr21	+	29077470	29175889	29085860	29174892	8	29077470,29085812,29091500,29091667,29092438,29149188,29159940,29174711,	29077713,29085917,29091576,29091761,29092581,29149250,29160056,29175889,	P57077	uc002yne.4
uc032pxo.1	chr21	+	29092253	29175889	29133344	29174892	7	29092253,29109039,29130794,29133305,29149188,29159940,29174711,	29092581,29109183,29130923,29133414,29149250,29160056,29175889,	B0EVZ8	uc032pxo.1
uc010glo.4	chr21	+	29122053	29175889	29159973	29174892	4	29122053,29149188,29159940,29174711,	29122213,29149250,29160056,29175889,	B0EVZ7	uc010glo.4
uc002yng.4	chr21	+	29130484	29175889	29133344	29174892	5	29130484,29133305,29149188,29159940,29174711,	29130923,29133414,29149250,29160056,29175889,	B0EVZ8	uc002yng.4
uc010glp.4	chr21	+	29145558	29175889	29159973	29174892	4	29145558,29149188,29159940,29174711,	29145707,29149250,29160056,29175889,	B0EVZ7	uc010glp.4
uc032pxp.1	chr21	-	29167033	29167053	29167033	29167033	1	29167033,	29167053,		uc032pxp.1
uc021wie.1	chr21	-	29180424	29180639	29180424	29180424	1	29180424,	29180639,		uc021wie.1
uc002ynh.3	chr21	+	29193479	29288205	29193479	29193479	4	29193479,29194114,29228960,29287983,	29193710,29194260,29229026,29288205,		uc002ynh.3
uc002yni.3	chr21	+	29193493	29288205	29193493	29193493	2	29193493,29287983,	29194260,29288205,		uc002yni.3
uc032pxq.1	chr21	-	29224030	29224061	29224030	29224030	1	29224030,	29224061,		uc032pxq.1
uc002ynj.3	chr21	+	29298898	29346148	29321280	29342833	5	29298898,29321220,29326058,29329486,29342398,	29298953,29321514,29327393,29329693,29346148,	O14867	uc002ynj.3
uc002ynk.3	chr21	+	29299415	29346148	29321280	29342833	5	29299415,29321220,29326058,29329486,29342398,	29299598,29321514,29327393,29329693,29346148,	O14867	uc002ynk.3
uc002ynl.2	chr21	+	29305238	29361896	29305238	29305238	8	29305238,29321220,29326058,29329486,29351633,29352578,29361030,29361551,	29305322,29321514,29327393,29329693,29351813,29352663,29361243,29361896,		uc002ynl.2
uc032pxr.1	chr21	+	29372500	29373774	29372500	29372500	2	29372500,29373241,	29372563,29373774,		uc032pxr.1
uc032pxs.1	chr21	-	29392236	29392667	29392236	29392236	1	29392236,	29392667,		uc032pxs.1
uc002ynn.3	chr21	-	29536932	29939964	29537229	29939500	16	29536932,29555051,29561623,29576963,29581424,29587365,29588838,29591111,29598829,29642825,29651117,29654809,29672982,29689727,29693895,29939382,	29537385,29555302,29561849,29577181,29581543,29587589,29589042,29591225,29598937,29642969,29651291,29654863,29673164,29689985,29694063,29939964,	P39086-2	uc002ynn.3
uc011acs.2	chr21	-	29536932	29939964	29537229	29939500	17	29536932,29555051,29561623,29576963,29581424,29587365,29588838,29591111,29596525,29598829,29642825,29651117,29654809,29672982,29689727,29693895,29939382,	29537385,29555302,29561849,29577181,29581543,29587589,29589042,29591225,29596570,29598937,29642969,29651291,29654863,29673164,29689985,29694063,29939964,	E9PD61	uc011acs.2
uc011act.2	chr21	-	29536932	29939964	29537229	29939500	14	29536932,29555051,29561623,29576963,29581424,29587365,29591111,29598829,29642825,29651117,29654809,29672982,29689727,29939382,	29537385,29555302,29561849,29577181,29581543,29587589,29591225,29598937,29642969,29651291,29654863,29673164,29689985,29939964,	B7Z256	uc011act.2
uc002yno.2	chr21	-	29553545	29939964	29553554	29939500	17	29553545,29555051,29561623,29576963,29581424,29587365,29588838,29591111,29596525,29598829,29642825,29651117,29654809,29672982,29689727,29693895,29939382,	29553704,29555302,29561849,29577181,29581543,29587589,29589042,29591225,29596570,29598937,29642969,29651291,29654863,29673164,29689985,29694063,29939964,	P39086	uc002yno.2
uc032pxt.1	chr21	-	29564328	29564446	29564328	29564328	1	29564328,	29564446,		uc032pxt.1
uc010glq.1	chr21	-	29581424	29939964	29581425	29939500	10	29581424,29587365,29588838,29591111,29598829,29642825,29651117,29654809,29672982,29939382,	29581543,29587589,29589042,29591225,29598937,29642969,29651291,29654863,29673164,29939964,	H7BYG7	uc010glq.1
uc002ynp.1	chr21	+	29596039	29630747	29596039	29596039	3	29596039,29597569,29630538,	29596778,29597694,29630747,		uc002ynp.1
uc002ynr.3	chr21	-	29598794	29939964	29598802	29939500	8	29598794,29642825,29651117,29654809,29672982,29689727,29693895,29939382,	29598937,29642969,29651291,29654863,29673164,29689985,29694063,29939964,	NP_783300	uc002ynr.3
uc011acu.2	chr21	+	29748174	29764006	29748174	29748174	5	29748174,29748833,29758830,29760019,29763577,	29748300,29749145,29759010,29760065,29764006,		uc011acu.2
uc002yns.3	chr21	+	29748833	29764006	29748833	29748833	3	29748833,29758830,29763577,	29749145,29759010,29764006,		uc002yns.3
uc032pxu.1	chr21	+	29751153	29751183	29751153	29751153	1	29751153,	29751183,		uc032pxu.1
uc011acv.2	chr21	-	30165922	30166653	30165942	30166617	1	30165922,	30166653,	P56750	uc011acv.2
uc021wif.1	chr21	-	30209150	30211783	30209150	30209150	3	30209150,30209737,30211733,	30209336,30209925,30211783,		uc021wif.1
uc002ynu.2	chr21	-	30214005	30216151	30215247	30215925	1	30214005,	30216151,	P56748	uc002ynu.2
uc002ynv.3	chr21	-	30281308	30282958	30282167	30282932	1	30281308,	30282958,	Q3LI83	uc002ynv.3
uc010glr.1	chr21	-	30289144	30289514	30289181	30289490	1	30289144,	30289514,	Q3LHN0	uc010glr.1
uc002ynw.4	chr21	-	30319130	30320289	30319402	30320035	1	30319130,	30320289,	Q6PEX3	uc002ynw.4
uc002ynx.1	chr21	-	30337012	30337694	30337044	30337668	1	30337012,	30337694,	Q3LI81	uc002ynx.1
uc002yny.1	chr21	-	30348398	30348606	30348408	30348606	1	30348398,	30348606,	A1A580	uc002yny.1
uc002ynz.4	chr21	-	30371390	30372239	30371685	30372213	1	30371390,	30372239,	Q52LG2	uc002ynz.4
uc021wig.1	chr21	-	30375293	30375378	30375293	30375293	1	30375293,	30375378,		uc021wig.1
uc032pxv.1	chr21	+	30391158	30391191	30391158	30391158	1	30391158,	30391191,		uc032pxv.1
uc002yoa.3	chr21	+	30396073	30396820	30396086	30396605	1	30396073,	30396820,	Q8IUC0	uc002yoa.3
uc032pxw.1	chr21	-	30422839	30422865	30422839	30422839	1	30422839,	30422865,		uc032pxw.1
uc002yob.1	chr21	-	30425392	30425912	30425393	30425912	1	30425392,	30425912,	Q3SY46	uc002yob.1
uc011acw.2	chr21	+	30430275	30430758	30430275	30430758	1	30430275,	30430758,	Q3LI77	uc011acw.2
uc002yod.3	chr21	+	30440327	30440780	30440327	30440741	1	30440327,	30440780,	Q3LI76	uc002yod.3
uc011acx.2	chr21	-	30480044	30480317	30480044	30480317	1	30480044,	30480317,	Q8IUB9	uc011acx.2
uc011acy.2	chr21	-	30487189	30487348	30487189	30487348	1	30487189,	30487348,	Q3LHN2	uc011acy.2
uc002yog.1	chr21	-	30491463	30491957	30491711	30491957	1	30491463,	30491957,	Q7Z4W3	uc002yog.1
uc011acz.2	chr21	-	30496855	30497110	30496855	30497110	1	30496855,	30497110,	Q3LI73	uc011acz.2
uc011ada.2	chr21	-	30501871	30502090	30501871	30502090	1	30501871,	30502090,	Q3LI72	uc011ada.2
uc032pxx.1	chr21	+	30522423	30522450	30522423	30522423	1	30522423,	30522450,		uc032pxx.1
uc002yok.1	chr21	-	30541534	30541862	30541656	30541833	1	30541534,	30541862,	Q3LI70	uc002yok.1
uc011adb.2	chr21	-	30561097	30561289	30561097	30561289	1	30561097,	30561289,	Q3SYF9	uc011adb.2
uc021wih.1	chr21	-	30590104	30590397	30590236	30590374	1	30590104,	30590397,	Q3LI68	uc021wih.1
uc002yom.3	chr21	+	30592439	30593055	30592445	30592778	1	30592439,	30593055,	NP_853636	uc002yom.3
uc011adc.2	chr21	-	30598685	30598874	30598685	30598874	1	30598685,	30598874,	Q3LI66	uc011adc.2
uc011add.2	chr21	+	30601120	30601267	30601120	30601267	1	30601120,	30601267,	Q3MIV0	uc011add.2
uc002yop.3	chr21	-	30613685	30613904	30613688	30613904	1	30613685,	30613904,	Q3LI64	uc002yop.3
uc011ade.2	chr21	+	30616454	30616625	30616454	30616625	1	30616454,	30616625,	Q3LI63	uc011ade.2
uc011adf.1	chr21	+	30620626	30620850	30620626	30620626	1	30620626,	30620850,		uc011adf.1
uc011adg.2	chr21	+	30635263	30635461	30635263	30635461	1	30635263,	30635461,	Q3LI61	uc011adg.2
uc010gls.1	chr21	+	30642863	30643136	30642888	30643023	1	30642863,	30643136,	Q3LI60	uc010gls.1
uc021wii.1	chr21	-	30718524	30718777	30718582	30718759	1	30718524,	30718777,	Q3LHN1	uc021wii.1
uc011adh.2	chr21	-	30746950	30747202	30746950	30747202	1	30746950,	30747202,	Q3LI59	uc011adh.2
uc011adi.2	chr21	-	30755138	30755378	30755138	30755378	1	30755138,	30755378,	Q3LI58	uc011adi.2
uc002you.3	chr21	-	30812696	30813252	30813028	30813220	1	30812696,	30813252,	Q8IUC2	uc002you.3
uc032pxy.1	chr21	-	30829039	30829732	30829434	30829698	1	30829039,	30829732,	Q8IUC3	uc032pxy.1
uc002yov.3	chr21	-	30880644	30881555	30881032	30881524	1	30880644,	30881555,	Q8IUC1	uc002yov.3
uc010glt.3	chr21	-	31038158	31038476	31038251	31038443	1	31038158,	31038476,	Q3LI54	uc010glt.3
uc011adk.1	chr21	-	31118417	31276908	31124468	31266972	26	31118417,31124461,31127064,31130212,31130889,31135932,31141117,31141324,31146894,31152635,31153065,31154246,31164961,31182420,31187000,31195223,31202907,31210044,31213397,31217552,31223405,31225725,31245487,31251741,31266009,31276731,	31120837,31124694,31127152,31130315,31130948,31136041,31141236,31141504,31147003,31152761,31153134,31154426,31165065,31182645,31187087,31195305,31203012,31210215,31213472,31217699,31223591,31225950,31245660,31252189,31266983,31276908,	Q13009	uc011adk.1
uc011adl.1	chr21	-	31118417	31276908	31120367	31266972	24	31118417,31124521,31127064,31130212,31130889,31135932,31141117,31141324,31146894,31152635,31153065,31154246,31164961,31182420,31187000,31195223,31210044,31217552,31223405,31225725,31245487,31251741,31266009,31276731,	31120837,31124694,31127152,31130315,31130948,31136041,31141236,31141504,31147003,31152761,31153134,31154426,31165065,31182645,31187087,31195305,31210215,31217699,31223591,31225950,31245660,31252189,31266983,31276908,	F5GZ53	uc011adl.1
uc002yow.1	chr21	-	31118417	31558977	31120367	31266972	29	31118417,31124521,31127064,31130212,31130889,31135932,31141117,31141324,31146894,31152635,31153065,31154246,31164961,31182420,31187000,31195223,31202907,31210044,31213397,31217552,31223405,31225725,31245487,31251741,31266009,31276731,31339242,31463982,31558926,	31120837,31124694,31127152,31130315,31130948,31136041,31141236,31141504,31147003,31152761,31153134,31154426,31165065,31182645,31187087,31195305,31203012,31210215,31213472,31217699,31223591,31225950,31245660,31252189,31266983,31276908,31339422,31464035,31558977,	Q13009	uc002yow.1
uc002yox.1	chr21	-	31212630	31559977	31213367	31251976	9	31212630,31217552,31223405,31225725,31245487,31251741,31339242,31463982,31559918,	31213472,31217699,31223591,31225950,31245660,31252189,31339422,31464035,31559977,		uc002yox.1
uc002yoy.3	chr21	+	31559244	31560288	31559260	31560116	2	31559244,31560016,	31559595,31560288,		uc002yoy.3
uc002yoz.1	chr21	-	31654557	31659500	31654557	31654557	3	31654557,31657933,31659396,	31655427,31658227,31659500,		uc002yoz.1
uc002ypa.3	chr21	+	31659621	31668930	31659769	31668578	5	31659621,31663789,31666448,31667257,31668470,	31659841,31663886,31666518,31667375,31668930,	P00441	uc002ypa.3
uc002ypd.2	chr21	-	31670999	31732118	31671398	31731692	20	31670999,31685048,31685397,31685567,31688306,31690796,31691816,31692348,31693293,31694203,31694812,31696112,31696568,31700994,31701775,31702243,31703764,31705422,31706273,31731662,	31672354,31685240,31685484,31685733,31688464,31690953,31691930,31692449,31693484,31694289,31694980,31696221,31696750,31701171,31701918,31702379,31703926,31705467,31706357,31732118,	O95104	uc002ypd.2
uc002ype.2	chr21	-	31670999	31732118	31671398	31731692	20	31670999,31685048,31685397,31685567,31688306,31690796,31691816,31692348,31693293,31694203,31694812,31696112,31696568,31700994,31701775,31702243,31703764,31705422,31706273,31731662,	31672354,31685174,31685484,31685733,31688464,31690953,31691930,31692449,31693484,31694289,31694980,31696221,31696750,31701171,31701918,31702379,31703926,31705467,31706357,31732118,	O95104-2	uc002ype.2
uc010glu.2	chr21	-	31670999	31732118	31671398	31731692	19	31670999,31685048,31685397,31685567,31688306,31690796,31691816,31692348,31693293,31694203,31694812,31696112,31696568,31700994,31701775,31702243,31703764,31706273,31731662,	31672354,31685240,31685484,31685733,31688464,31690953,31691930,31692449,31693484,31694289,31694980,31696221,31696750,31701171,31701918,31702379,31703926,31706357,31732118,	O95104-3	uc010glu.2
uc002ypf.1	chr21	-	31683994	31701918	31684974	31696202	14	31683994,31685397,31685567,31688306,31690796,31691816,31692348,31693293,31694203,31694812,31696112,31696568,31700994,31701775,	31685240,31685484,31685733,31688464,31690953,31691930,31692449,31693484,31694289,31694980,31696221,31696736,31701171,31701918,		uc002ypf.1
uc002ypg.2	chr21	-	31700758	31732118	31700829	31731692	7	31700758,31701775,31702243,31703764,31705422,31706273,31731662,	31701171,31701918,31702379,31703926,31705467,31706357,31732118,		uc002ypg.2
uc002yph.3	chr21	+	31873314	32004064	31873674	31999184	11	31873314,31924467,31940164,31946035,31958842,31968249,31974554,31983525,31990128,31995767,31998525,	31873935,31924760,31940220,31946171,31958970,31968385,31974717,31983609,31990176,31995948,32004064,	P57058	uc002yph.3
uc021wij.1	chr21	-	32080480	32086295	32080480	32080480	2	32080480,32086203,	32080517,32086295,		uc021wij.1
uc032pxz.1	chr21	-	32151972	32151994	32151972	32151972	1	32151972,	32151994,		uc032pxz.1
uc032pya.1	chr21	-	32266074	32266102	32266074	32266074	1	32266074,	32266102,		uc032pya.1
uc002ypi.3	chr21	-	32268218	32279065	32269036	32279014	5	32268218,32269706,32270406,32274829,32278680,	32269117,32269803,32270529,32274896,32279065,	Q9NYP9	uc002ypi.3
uc002ypj.3	chr21	+	32291812	32312288	32298971	32311996	5	32291812,32292992,32298961,32306639,32311683,	32291849,32293132,32299077,32306739,32312288,	Q8TCY5	uc002ypj.3
uc011ado.2	chr21	+	32291812	32312288	32306710	32311996	4	32291812,32292992,32306639,32311683,	32291849,32293132,32306739,32312288,	NP_001272323	uc011ado.2
uc002ypk.3	chr21	+	32291812	32314783	32298971	32314653	5	32291812,32292992,32298961,32306639,32314550,	32291849,32293132,32299077,32306739,32314783,	Q8TCY5-2	uc002ypk.3
uc002ypl.3	chr21	+	32298849	32312288	32298971	32311996	3	32298849,32306639,32311683,	32299077,32306739,32312288,	Q8TCY5	uc002ypl.3
uc002ypm.3	chr21	-	32306463	32308734	32306463	32306463	2	32306463,32308518,	32306826,32308734,		uc002ypm.3
uc002ypn.2	chr21	-	32311018	32393003	32314917	32392910	39	32311018,32316465,32317675,32319216,32320530,32321800,32322477,32324490,32325228,32333316,32334162,32337093,32337403,32338706,32341465,32344569,32345373,32346955,32349303,32350703,32352709,32353932,32354858,32355448,32357536,32359795,32361006,32361891,32363155,32366617,32368402,32372506,32373646,32375397,32378444,32383421,32384312,32385544,32392768,	32315099,32317065,32317917,32319414,32320640,32321944,32322584,32324602,32325389,32333419,32334334,32337157,32337514,32338900,32341524,32344756,32345575,32347811,32349483,32350922,32352906,32354103,32354997,32355565,32357656,32359908,32361123,32362021,32363329,32366755,32368598,32372631,32373772,32375483,32378541,32383554,32384464,32385684,32393003,	O60287	uc002ypn.2
uc002ypo.3	chr21	-	32377186	32377322	32377186	32377186	1	32377186,	32377322,		uc002ypo.3
uc011adp.2	chr21	+	32393132	32393957	32393132	32393132	1	32393132,	32393957,		uc011adp.2
uc002ypr.2	chr21	+	32412436	32515400	32412853	32515190	8	32412436,32453311,32457596,32467695,32495026,32501414,32503925,32514813,	32413013,32453508,32457720,32467848,32495170,32501495,32504015,32515400,	P58658	uc002ypr.2
uc010glw.2	chr21	+	32412436	32515400	32412853	32515190	8	32412436,32453311,32457596,32467695,32495026,32501414,32503925,32514813,	32413013,32453508,32457720,32467848,32495170,32501486,32504015,32515400,	A6ND58	uc010glw.2
uc032pyb.1	chr21	+	32412436	32515400	32412436	32412436	7	32412436,32457596,32467695,32495026,32501414,32503925,32514813,	32413013,32457720,32467848,32495170,32501486,32504015,32515400,		uc032pyb.1
uc002yps.2	chr21	+	32412436	32515400	32412436	32412436	7	32412436,32457596,32467695,32495026,32501414,32503925,32514813,	32413013,32457720,32467848,32495170,32501495,32504015,32515400,		uc002yps.2
uc002ypu.2	chr21	+	32452184	32515400	32453436	32515190	7	32452184,32457596,32467695,32495026,32501414,32503925,32514813,	32453508,32457720,32467848,32495170,32501495,32504015,32515400,	P58658	uc002ypu.2
uc032pyc.1	chr21	-	32510359	32510379	32510359	32510359	1	32510359,	32510379,		uc032pyc.1
uc002ypw.4	chr21	-	32574840	32585535	32576773	32584304	5	32574840,32578693,32582199,32584160,32585420,	32576923,32578831,32582415,32584305,32585535,	Q8TDR4	uc002ypw.4
uc002ypx.1	chr21	-	32582199	32607716	32582199	32607702	3	32582199,32604124,32607648,	32582415,32604283,32607716,	NP_653260	uc002ypx.1
uc002ypy.2	chr21	-	32582199	32612608	32582199	32612243	7	32582199,32602271,32603160,32604124,32607648,32609837,32612104,	32582415,32602367,32603292,32604283,32607716,32610005,32612608,	H7BZW1	uc002ypy.2
uc002ypz.2	chr21	-	32582199	32612608	32582199	32612243	6	32582199,32603160,32604124,32607648,32609837,32612104,	32582415,32603292,32604283,32607716,32610005,32612608,	F8VZ95	uc002ypz.2
uc002yqc.3	chr21	-	32601673	32612608	32601862	32612243	7	32601673,32602271,32603160,32604124,32607648,32609837,32612104,	32601973,32602367,32603292,32604283,32607716,32610005,32612608,	P57076	uc002yqc.3
uc010glx.3	chr21	-	32601673	32612608	32601862	32609915	6	32601673,32602271,32603160,32604124,32609837,32612104,	32601973,32602367,32603292,32604283,32610005,32612608,	P57076	uc010glx.3
uc002yqa.3	chr21	-	32601809	32604513	32603088	32604301	2	32601809,32604124,	32603292,32604513,	Q8N9H5	uc002yqa.3
uc002yqb.4	chr21	-	32601809	32612608	32603088	32612243	5	32601809,32604124,32607648,32609837,32612104,	32603292,32604283,32607716,32610005,32612608,	D3DSE6	uc002yqb.4
uc011adr.2	chr21	-	32601809	32612608	32603088	32612243	4	32601809,32604124,32607648,32612104,	32603292,32604283,32607716,32612608,	F5GXV2	uc011adr.2
uc002yqe.4	chr21	-	32628758	32642152	32630994	32631591	6	32628758,32634860,32638907,32639670,32641895,32642094,	32631801,32634884,32639125,32639779,32641966,32642152,		uc002yqe.4
uc011ads.1	chr21	-	32628758	32726917	32634863	32726895	28	32628758,32634860,32638907,32639670,32641895,32645645,32646392,32650183,32653287,32656686,32657002,32657715,32664912,32665942,32666432,32670287,32673339,32678644,32681495,32684037,32685747,32686977,32688305,32694227,32695056,32699837,32701960,32726771,	32631801,32634884,32639125,32639779,32641966,32645789,32646602,32650346,32653366,32656902,32657120,32657872,32665071,32666135,32666573,32670372,32673531,32678810,32681648,32684119,32685917,32687074,32688367,32694311,32695282,32700105,32702047,32726917,	J3KPK1	uc011ads.1
uc002yqf.2	chr21	-	32628758	32727939	32634863	32726895	32	32628758,32634860,32638907,32639670,32641895,32642094,32644967,32645645,32646392,32650183,32653287,32656686,32657002,32657715,32664912,32665942,32666432,32670287,32673339,32676331,32678644,32681495,32684037,32685747,32686977,32688305,32694227,32695056,32699837,32701960,32726771,32727836,	32631801,32634884,32639125,32639779,32641966,32642133,32645006,32645789,32646602,32650346,32653366,32656902,32657120,32657872,32665071,32666135,32666573,32670372,32673531,32676355,32678801,32681648,32684119,32685917,32687074,32688367,32694311,32695282,32700105,32702047,32726917,32727939,	O43426-4	uc002yqf.2
uc002yqg.2	chr21	-	32628758	32727939	32630994	32726895	28	32628758,32638907,32639670,32641895,32645645,32646392,32650183,32653287,32656686,32657002,32657715,32664912,32665942,32666432,32670287,32673339,32678644,32681495,32684037,32685747,32686977,32688305,32694227,32695056,32699837,32701960,32726771,32727836,	32631801,32639125,32639779,32641966,32645789,32646602,32650346,32653366,32656902,32657120,32657872,32665071,32666135,32666573,32670372,32673531,32678810,32681648,32684119,32685917,32687074,32688367,32694311,32695282,32700105,32702047,32726917,32727939,	J3KPK1	uc002yqg.2
uc002yqi.2	chr21	-	32628758	32728040	32634863	32728040	33	32628758,32634860,32638907,32639670,32641895,32642094,32643409,32644967,32645645,32646392,32650183,32653287,32656686,32657002,32657715,32664912,32665942,32666432,32670287,32673339,32676331,32678644,32681495,32684037,32685747,32686977,32688305,32694227,32695056,32699837,32701960,32726771,32727945,	32631801,32634884,32639125,32639779,32641966,32642133,32643457,32645006,32645789,32646602,32650346,32653366,32656902,32657120,32657872,32665071,32666135,32666573,32670372,32673531,32676355,32678801,32681648,32684119,32685917,32687074,32688367,32694311,32695282,32700105,32702047,32726917,32728040,	C9JFZ1	uc002yqi.2
uc002yqh.2	chr21	-	32628758	32728040	32630994	32728040	32	32628758,32638907,32639670,32641895,32642094,32643409,32644967,32645645,32646392,32650183,32653287,32656686,32657002,32657715,32664912,32665942,32666432,32670287,32673339,32676331,32678644,32681495,32684037,32685747,32686977,32688305,32694227,32695056,32699837,32701960,32726771,32727945,	32631801,32639125,32639779,32641966,32642133,32643457,32645006,32645789,32646602,32650346,32653366,32656902,32657120,32657872,32665071,32666135,32666573,32670372,32673531,32676355,32678801,32681648,32684119,32685917,32687074,32688367,32694311,32695282,32700105,32702047,32726917,32728040,	J3KQV8	uc002yqh.2
uc002yqj.2	chr21	+	32728113	32732913	32728113	32728113	2	32728113,32732518,	32730661,32732913,		uc002yqj.2
uc002yqk.3	chr21	+	32728113	32743122	32728113	32728113	4	32728113,32733588,32738271,32742261,	32730661,32733657,32738341,32743122,		uc002yqk.3
uc002yql.3	chr21	-	32733898	32751910	32734949	32751252	10	32733898,32737253,32738172,32743247,32743677,32744791,32745573,32748498,32750916,32751118,	32735067,32737408,32738319,32743314,32743754,32744913,32745718,32748698,32751032,32751910,	B3KSC0	uc002yql.3
uc002yqm.3	chr21	-	32733898	32756794	32734949	32751207	11	32733898,32737253,32738172,32743247,32743677,32744791,32745573,32748498,32750916,32751118,32755212,	32735067,32737408,32738319,32743314,32743754,32744913,32745718,32748698,32751032,32751218,32756794,	B3KY25	uc002yqm.3
