12	CCDS68186.1	chr21	+	32412853	32515190	32412853	32515190	8	32412853,32453311,32457596,32467695,32495026,32501414,32503925,32514813,	32413013,32453508,32457720,32467848,32495170,32501486,32504015,32515190,	0		cmpl	cmpl	0,1,0,1,1,1,1,1,
12	CCDS13614.1	chr21	+	32412853	32515190	32412853	32515190	8	32412853,32453311,32457596,32467695,32495026,32501414,32503925,32514813,	32413013,32453508,32457720,32467848,32495170,32501495,32504015,32515190,	0		cmpl	cmpl	0,1,0,1,1,1,1,1,
833	CCDS13616.1	chr21	-	32576773	32584304	32576773	32584304	4	32576773,32578693,32582199,32584160,	32576923,32578831,32582415,32584304,	0		cmpl	cmpl	0,0,0,0,
833	CCDS13617.1	chr21	-	32601862	32612243	32601862	32612243	7	32601862,32602271,32603160,32604124,32607648,32609837,32612104,	32601973,32602367,32603292,32604283,32607716,32610005,32612243,	0		cmpl	cmpl	0,0,0,0,1,1,0,
104	CCDS33539.2	chr21	-	32630994	32728040	32630994	32728040	32	32630994,32638907,32639670,32641895,32642094,32643409,32644967,32645645,32646392,32650183,32653287,32656686,32657002,32657715,32664912,32665942,32666432,32670287,32673339,32676331,32678644,32681495,32684037,32685747,32686977,32688305,32694227,32695056,32699837,32701960,32726771,32727945,	32631801,32639125,32639779,32641966,32642133,32643457,32645006,32645789,32646602,32650346,32653366,32656902,32657120,32657872,32665071,32666135,32666573,32670372,32673531,32676355,32678801,32681648,32684119,32685917,32687074,32688367,32694311,32695282,32700105,32702047,32726917,32728040,	0		cmpl	cmpl	0,1,0,1,1,1,1,1,1,0,2,2,1,0,0,2,2,1,1,1,0,0,2,0,2,0,0,2,1,1,2,0,
104	CCDS54483.1	chr21	-	32634863	32726895	32634863	32726895	30	32634863,32638907,32639670,32641895,32642094,32644967,32645645,32646392,32650183,32653287,32656686,32657002,32657715,32664912,32665942,32666432,32670287,32673339,32676331,32678644,32681495,32684037,32685747,32686977,32688305,32694227,32695056,32699837,32701960,32726771,	32634884,32639125,32639779,32641966,32642133,32645006,32645789,32646602,32650346,32653366,32656902,32657120,32657872,32665071,32666135,32666573,32670372,32673531,32676355,32678801,32681648,32684119,32685917,32687074,32688367,32694311,32695282,32700105,32702047,32726895,	0		cmpl	cmpl	0,1,0,1,1,1,1,1,0,2,2,1,0,0,2,2,1,1,1,0,0,2,0,2,0,0,2,1,1,0,
104	CCDS33540.2	chr21	-	32634863	32728040	32634863	32728040	32	32634863,32638907,32639670,32641895,32642094,32643409,32644967,32645645,32646392,32650183,32653287,32656686,32657002,32657715,32664912,32665942,32666432,32670287,32673339,32676331,32678644,32681495,32684037,32685747,32686977,32688305,32694227,32695056,32699837,32701960,32726771,32727945,	32634884,32639125,32639779,32641966,32642133,32643457,32645006,32645789,32646602,32650346,32653366,32656902,32657120,32657872,32665071,32666135,32666573,32670372,32673531,32676355,32678801,32681648,32684119,32685917,32687074,32688367,32694311,32695282,32700105,32702047,32726917,32728040,	0		cmpl	cmpl	0,1,0,1,1,1,1,1,1,0,2,2,1,0,0,2,2,1,1,1,0,0,2,0,2,0,0,2,1,1,2,0,
104	CCDS13619.1	chr21	-	32734949	32771668	32734949	32771668	18	32734949,32737253,32738172,32743247,32743677,32744791,32745573,32748498,32750916,32751118,32755229,32759079,32759776,32761058,32762095,32764347,32769813,32771325,	32735067,32737408,32738319,32743314,32743754,32744913,32745718,32748698,32751032,32751218,32755353,32759269,32759994,32761162,32762317,32764524,32769942,32771668,	0		cmpl	cmpl	2,0,0,2,0,1,0,1,2,1,0,2,0,1,1,1,1,0,
104	CCDS33541.1	chr21	-	32741508	32771668	32741508	32771668	16	32741508,32743247,32743677,32744791,32745573,32748498,32750916,32751118,32755229,32759079,32759776,32761058,32762095,32764347,32769813,32771325,	32741622,32743314,32743754,32744913,32745718,32748698,32751032,32751218,32755353,32759269,32759994,32761162,32762317,32764524,32769942,32771668,	0		cmpl	cmpl	0,2,0,1,0,1,2,1,0,2,0,1,1,1,1,0,
835	CCDS42919.2	chr21	-	32793761	32794421	32793761	32794421	1	32793761,	32794421,	0		cmpl	cmpl	0,
836	CCDS13620.1	chr21	+	33026862	33027834	33026862	33027834	1	33026862,	33027834,	0		cmpl	cmpl	0,
837	CCDS42920.2	chr21	+	33070246	33071062	33070246	33071062	1	33070246,	33071062,	0		cmpl	cmpl	0,
838	CCDS74782.1	chr21	+	33241922	33262803	33241922	33262803	7	33241922,33243672,33244950,33246717,33248708,33252661,33262792,	33241977,33243714,33245074,33246890,33248854,33252830,33262803,	0		cmpl	cmpl	0,1,1,2,1,0,1,
838	CCDS13622.1	chr21	+	33241922	33262716	33241922	33262716	8	33241922,33243672,33244950,33246717,33248708,33252661,33260596,33262560,	33241977,33243714,33245074,33246890,33248854,33252830,33260727,33262716,	0		cmpl	cmpl	0,1,1,2,1,0,1,0,
838	CCDS13621.1	chr21	+	33241922	33263500	33241922	33263500	8	33241922,33243672,33244950,33246717,33248708,33252661,33260596,33262792,	33241977,33243714,33245074,33246890,33248854,33252830,33260727,33263500,	0		cmpl	cmpl	0,1,1,2,1,0,1,0,
104	CCDS13623.1	chr21	+	33266465	33296357	33266465	33296357	7	33266465,33268393,33276595,33279751,33283093,33288103,33296183,	33266514,33268517,33276753,33279918,33283241,33288261,33296357,	0		cmpl	cmpl	0,1,2,1,0,1,0,
839	CCDS13624.1	chr21	+	33325055	33355549	33325055	33355549	11	33325055,33335523,33340998,33343267,33343534,33345245,33349090,33349388,33352757,33353637,33355315,	33325131,33335647,33341174,33343422,33343676,33345360,33349290,33349543,33352908,33353783,33355549,	0		cmpl	cmpl	0,1,2,1,0,1,2,1,0,1,0,
104	CCDS33544.1	chr21	+	33403543	33436962	33403543	33436962	7	33403543,33414887,33421479,33426883,33432176,33432713,33436827,	33403616,33415020,33421685,33427032,33432336,33432871,33436962,	0		cmpl	cmpl	0,1,2,1,0,1,0,
840	CCDS13625.1	chr21	-	33450817	33468885	33450817	33468885	6	33450817,33455726,33460412,33465341,33467009,33468786,	33450863,33455784,33460505,33465409,33467122,33468885,	0		cmpl	cmpl	2,1,1,2,0,0,
840	CCDS13626.1	chr21	-	33488226	33489393	33488226	33489393	1	33488226,	33489393,	0		cmpl	cmpl	0,
840	CCDS13627.1	chr21	-	33504123	33539315	33504123	33539315	21	33504123,33504411,33505560,33505973,33509782,33511251,33516988,33517356,33520363,33520905,33522187,33524768,33528166,33528518,33528849,33530758,33531488,33532344,33534578,33535224,33539170,	33504315,33504527,33505702,33506104,33509920,33511458,33517141,33517608,33520562,33521015,33522282,33525000,33528335,33528604,33528937,33530884,33531557,33532456,33534753,33535320,33539315,	0		cmpl	cmpl	0,1,0,1,1,1,1,1,0,1,2,1,0,1,0,0,0,2,1,1,0,
840	CCDS13628.1	chr21	-	33524764	33539315	33524764	33539315	10	33524764,33528166,33528518,33528849,33530758,33531488,33532344,33534578,33535224,33539170,	33525000,33528335,33528604,33528937,33530884,33531557,33532456,33534753,33535320,33539315,	0		cmpl	cmpl	1,0,1,0,0,0,2,1,1,0,
1	CCDS74784.1	chr21	+	33543092	33557551	33543092	33557551	5	33543092,33546212,33549475,33557155,33557545,	33543169,33546379,33555391,33557316,33557551,	0		cmpl	cmpl	0,2,1,1,0,
1	CCDS13631.1	chr21	+	33543092	33560131	33543092	33560131	7	33543092,33546212,33549475,33557155,33559229,33559586,33559876,	33543169,33546379,33555391,33557316,33559376,33559775,33560131,	0		cmpl	cmpl	0,2,1,1,0,0,0,
1	CCDS13629.1	chr21	+	33543092	33576424	33543092	33576424	12	33543092,33546212,33549475,33557155,33559229,33559586,33567156,33568970,33573307,33575595,33575777,33576364,	33543169,33546379,33555391,33557316,33559376,33559775,33567267,33569087,33573455,33575667,33575893,33576424,	0		cmpl	cmpl	0,2,1,1,0,0,0,0,0,1,1,0,
841	CCDS13632.1	chr21	-	33578306	33588641	33578306	33588641	10	33578306,33579349,33581301,33581950,33582164,33583487,33584589,33585977,33587521,33588320,	33578444,33579562,33581500,33582055,33582246,33583666,33584768,33586181,33587602,33588641,	0		cmpl	cmpl	0,0,2,2,1,2,0,0,0,0,
841	CCDS13633.2	chr21	-	33589821	33631551	33589821	33631551	12	33589821,33591161,33595730,33597279,33599149,33602233,33603403,33613537,33616705,33621995,33624682,33631485,	33589921,33591207,33595836,33597401,33599248,33602345,33603537,33613606,33616750,33622068,33624760,33631551,	0		cmpl	cmpl	2,1,0,1,1,0,1,1,1,0,0,0,
105	CCDS33546.1	chr21	+	33718828	33836988	33718828	33836988	29	33718828,33721177,33722587,33735043,33750142,33751809,33755296,33761922,33765874,33767712,33772060,33774728,33774967,33781460,33781993,33794340,33797378,33799807,33802429,33810974,33813912,33818266,33819240,33823486,33826817,33829623,33834306,33836440,33836986,	33718856,33721270,33722651,33735204,33750322,33751906,33755397,33761986,33766012,33767828,33772323,33774878,33775108,33781548,33782133,33794468,33797608,33799929,33802444,33811222,33814072,33818472,33819323,33823653,33826863,33829745,33834424,33836632,33836988,	0		cmpl	cmpl	0,1,1,2,1,1,2,1,2,2,1,0,0,0,1,0,2,1,0,0,2,0,2,1,0,1,0,1,1,
105	CCDS33545.1	chr21	+	33718828	33888300	33718828	33888300	39	33718828,33721177,33722587,33735043,33750142,33751809,33755296,33761922,33765874,33767712,33772060,33774728,33774967,33781460,33781993,33794340,33797378,33799807,33802429,33810974,33813912,33818266,33819240,33823486,33826817,33829623,33834306,33836440,33856735,33858685,33865150,33867232,33875353,33882242,33883549,33885040,33885438,33886286,33888151,	33718856,33721270,33722651,33735204,33750322,33751906,33755397,33761986,33766012,33767828,33772323,33774878,33775108,33781548,33782133,33794468,33797608,33799929,33802444,33811222,33814072,33818472,33819323,33823653,33826863,33829745,33834424,33836632,33856857,33858792,33865334,33867331,33875521,33882455,33883671,33885123,33885522,33886460,33888300,	0		cmpl	cmpl	0,1,1,2,1,1,2,1,2,2,1,0,0,0,1,0,2,1,0,0,2,0,2,1,0,1,0,1,1,0,2,0,0,0,0,2,1,1,1,
843	CCDS13634.1	chr21	-	33903525	33915763	33903525	33915763	7	33903525,33903934,33907340,33909081,33912288,33914449,33915727,	33903639,33904021,33907453,33909211,33912399,33914500,33915763,	0		cmpl	cmpl	0,0,1,0,0,0,0,
105	CCDS33548.1	chr21	+	34073700	34142600	34073700	34142600	3	34073700,34125340,34142407,	34073745,34125480,34142600,	0		cmpl	cmpl	0,0,2,
845	CCDS33549.1	chr21	+	34095198	34097355	34095198	34097355	1	34095198,	34097355,	0		cmpl	cmpl	0,
847	CCDS13635.1	chr21	+	34370478	34370850	34370478	34370850	1	34370478,	34370850,	0		cmpl	cmpl	0,
847	CCDS33550.1	chr21	+	34379504	34385642	34379504	34385642	2	34379504,34385477,	34379516,34385642,	0		cmpl	cmpl	0,0,
847	CCDS63357.1	chr21	-	34400316	34401072	34400316	34401072	1	34400316,	34401072,	0		cmpl	cmpl	0,
847	CCDS13636.1	chr21	-	34449244	34449634	34449244	34449634	1	34449244,	34449634,	0		cmpl	cmpl	0,
13	CCDS74790.1	chr21	-	34518083	34613795	34518083	34613795	4	34518083,34521498,34523536,34613786,	34518256,34521658,34523710,34613795,	0		cmpl	cmpl	1,0,0,0,
848	CCDS74788.1	chr21	-	34518083	34525414	34518083	34525414	4	34518083,34521498,34523536,34525087,	34518256,34521658,34523710,34525414,	0		cmpl	cmpl	1,0,0,0,
848	CCDS42921.1	chr21	-	34518083	34523557	34518083	34523557	3	34518083,34521498,34523536,	34518256,34521658,34523557,	0		cmpl	cmpl	1,0,0,
848	CCDS33551.1	chr21	-	34518083	34526749	34518083	34526749	4	34518083,34521498,34523536,34526662,	34518256,34521658,34523710,34526749,	0		cmpl	cmpl	1,0,0,0,
13	CCDS13637.1	chr21	-	34518083	34615011	34518083	34615011	4	34518083,34521498,34523536,34614759,	34518256,34521658,34523710,34615011,	0		cmpl	cmpl	1,0,0,0,
849	CCDS13638.1	chr21	+	34669388	34716482	34669388	34716482	6	34669388,34707279,34707943,34708699,34709356,34716320,	34670762,34707389,34708069,34708806,34709538,34716482,	0		cmpl	cmpl	0,0,2,2,1,0,
106	CCDS42922.1	chr21	-	34792134	34887112	34792134	34887112	6	34792134,34799300,34834409,34859473,34880556,34886842,	34792610,34799462,34834601,34859578,34880713,34887112,	0		cmpl	cmpl	1,1,1,1,0,0,
106	CCDS13639.1	chr21	-	34792134	35048899	34792134	35048899	8	34792134,34799300,34834409,34859473,34880556,34886842,34892924,35048841,	34792610,34799462,34834601,34859578,34880713,34887096,34892963,35048899,	0		cmpl	cmpl	1,1,1,1,0,1,1,0,
106	CCDS46646.1	chr21	-	34821667	34887112	34821667	34887112	5	34821667,34834409,34859473,34880556,34886842,	34821696,34834601,34859578,34880713,34887112,	0		cmpl	cmpl	1,1,1,0,0,
107	CCDS74792.1	chr21	-	36036116	36057384	36036116	36057384	10	36036116,36038149,36040574,36041806,36043781,36045581,36048307,36053582,36057108,36057383,	36036251,36038273,36040655,36041888,36043956,36046011,36048396,36053620,36057204,36057384,	0		cmpl	cmpl	0,2,2,1,0,2,0,1,1,0,
107	CCDS13640.1	chr21	-	36036116	36058888	36036116	36058888	10	36036116,36038149,36040574,36041806,36043781,36045581,36048307,36053582,36057108,36058815,	36036251,36038273,36040655,36041888,36043956,36046011,36048396,36053620,36057204,36058888,	0		cmpl	cmpl	0,2,2,1,0,2,0,1,1,0,
107	CCDS74791.1	chr21	-	36043758	36057384	36043758	36057384	6	36043758,36045581,36048307,36053582,36057108,36057383,	36043956,36046011,36048396,36053620,36057204,36057384,	0		cmpl	cmpl	0,2,0,1,1,0,
107	CCDS42923.1	chr21	-	36043758	36058888	36043758	36058888	6	36043758,36045581,36048307,36053582,36057108,36058815,	36043956,36046011,36048396,36053620,36057204,36058888,	0		cmpl	cmpl	0,2,0,1,1,0,
860	CCDS68202.1	chr21	+	36070115	36071939	36070115	36071939	3	36070115,36070949,36071814,	36070404,36071057,36071939,	0		cmpl	cmpl	0,1,1,
860	CCDS13641.1	chr21	+	36070115	36072882	36070115	36072882	3	36070115,36070949,36072445,	36070404,36071057,36072882,	0		cmpl	cmpl	0,1,1,
860	CCDS13642.1	chr21	+	36135192	36146512	36135192	36146512	3	36135192,36137824,36146075,	36135481,36137932,36146512,	0		cmpl	cmpl	0,1,1,
107	CCDS13643.1	chr21	+	36164733	36293571	36164733	36293571	36	36164733,36199069,36200330,36208714,36211552,36211973,36214080,36214441,36219371,36223230,36225564,36227685,36230449,36232803,36237261,36238600,36239764,36245047,36247516,36248379,36251161,36253771,36260676,36263545,36263747,36270012,36277020,36277974,36278208,36280284,36281482,36288013,36288755,36289044,36292103,36293319,	36164871,36199251,36200501,36208904,36211651,36212097,36214190,36214556,36219492,36223350,36225667,36227877,36231134,36233075,36237414,36238701,36239955,36246677,36247628,36248568,36251284,36253909,36260732,36263650,36263814,36270157,36277100,36278084,36278355,36280346,36281611,36288150,36288811,36289206,36292233,36293571,	0		cmpl	cmpl	0,0,2,2,0,0,1,0,1,2,2,0,0,1,0,0,2,1,2,0,0,0,0,2,2,0,1,0,2,2,1,1,0,2,2,0,
862	CCDS42924.1	chr21	+	36320264	36375296	36320264	36375296	17	36320264,36333645,36336873,36337731,36338773,36341398,36344578,36344911,36349310,36356619,36359954,36360183,36362182,36364092,36368987,36372373,36375142,	36320303,36333718,36337006,36337946,36338921,36341546,36344707,36345031,36349408,36356724,36360077,36360258,36362228,36364259,36369876,36372531,36375296,	0		cmpl	cmpl	0,0,1,2,1,2,0,0,0,2,2,2,2,0,2,0,2,
862	CCDS13644.1	chr21	+	36386136	36416366	36386136	36416366	13	36386136,36387597,36391550,36394546,36397414,36399520,36402757,36408760,36409373,36411462,36412883,36415294,36416274,	36386262,36387730,36391668,36394650,36397511,36399605,36402851,36408830,36409465,36411604,36413315,36415389,36416366,	0		cmpl	cmpl	0,0,1,2,1,2,0,1,2,1,2,2,1,
863	CCDS13645.1	chr21	-	36460975	36461695	36460975	36461695	1	36460975,	36461695,	0		cmpl	cmpl	0,
13	CCDS13646.1	chr21	+	36699746	36748092	36699746	36748092	11	36699746,36709167,36712532,36719820,36723044,36726118,36731044,36741716,36743386,36744727,36747664,	36699921,36709250,36712622,36719929,36723130,36726318,36731151,36741864,36743555,36745136,36748092,	0		cmpl	cmpl	0,1,0,0,1,0,2,1,2,0,1,
108	CCDS13647.1	chr21	-	36754245	36938883	36754245	36938883	9	36754245,36756541,36759726,36765011,36767217,36896859,36930250,36936448,36938831,	36754417,36756755,36759841,36765172,36767285,36897131,36930433,36937392,36938883,	0		cmpl	cmpl	2,1,0,1,2,0,0,1,0,
867	CCDS13648.1	chr21	+	37006772	37018207	37006772	37018207	4	37006772,37008156,37013550,37017873,	37006876,37008223,37013618,37018207,	0		cmpl	cmpl	0,2,0,2,
867	CCDS13650.1	chr21	-	37065581	37072515	37065581	37072515	4	37065581,37067261,37069551,37072433,	37065712,37067380,37069624,37072515,	0		cmpl	cmpl	1,2,1,0,
867	CCDS13649.1	chr21	-	37065581	37072587	37065581	37072587	4	37065581,37067261,37069551,37072433,	37065712,37067380,37069624,37072587,	0		cmpl	cmpl	1,2,1,0,
108	CCDS13651.1	chr21	+	37087257	37201574	37087257	37201574	45	37087257,37087832,37088195,37088798,37090232,37091292,37094004,37095349,37096580,37108391,37121816,37122982,37124618,37126079,37129002,37132681,37135379,37138633,37140560,37144524,37147480,37148545,37150077,37150819,37151892,37152950,37156654,37159698,37160801,37161989,37164050,37165549,37167554,37172594,37182773,37185705,37187048,37188494,37191333,37192111,37195674,37197569,37197881,37200231,37201439,	37087401,37087875,37088346,37088886,37090286,37091413,37094090,37095444,37096643,37108446,37121979,37123028,37124742,37126143,37129063,37132766,37135514,37138714,37140673,37144645,37147603,37148647,37150170,37150884,37152029,37153277,37156906,37159745,37160858,37162063,37164215,37166615,37167620,37172744,37182913,37185774,37187145,37188595,37191424,37192213,37196036,37197696,37198025,37200324,37201574,	0		cmpl	cmpl	0,0,1,2,0,0,1,0,2,2,0,1,2,0,1,2,0,0,0,2,0,0,0,0,2,1,1,1,0,0,2,2,0,0,0,2,2,0,2,0,0,2,0,0,0,
869	CCDS33553.1	chr21	-	37225543	37267294	37225543	37267294	8	37225543,37227653,37228222,37232376,37233361,37238459,37240495,37267237,	37225626,37227806,37228373,37232451,37233442,37238609,37240639,37267294,	0		cmpl	cmpl	1,1,0,0,0,0,0,0,
108	CCDS42926.1	chr21	+	37420374	37506307	37420374	37506307	10	37420374,37472683,37478180,37480637,37486466,37490174,37493016,37496117,37505282,37506098,	37420384,37472880,37478300,37480826,37486614,37490461,37493163,37496258,37505589,37506307,	0		cmpl	cmpl	0,1,0,0,0,1,0,0,0,1,
108	CCDS42925.1	chr21	+	37420374	37512531	37420374	37512531	11	37420374,37472683,37478180,37480637,37486466,37490174,37493016,37496117,37505282,37506098,37511910,	37420384,37472880,37478300,37480826,37486614,37490461,37493163,37496258,37505589,37506223,37512531,	0		cmpl	cmpl	0,1,0,0,0,1,0,0,0,1,0,
108	CCDS13654.1	chr21	+	37420374	37511954	37420374	37511954	10	37420374,37472683,37478180,37480637,37486466,37490174,37493016,37496117,37505282,37511910,	37420384,37472880,37478300,37480826,37486614,37490461,37493163,37496258,37505589,37511954,	0		cmpl	cmpl	0,1,0,0,0,1,0,0,0,1,
108	CCDS13653.1	chr21	+	37420374	37512531	37420374	37512531	11	37420374,37472683,37478207,37480637,37486466,37490174,37493016,37496117,37505282,37506098,37511910,	37420384,37472880,37478300,37480826,37486614,37490461,37493163,37496258,37505589,37506223,37512531,	0		cmpl	cmpl	0,1,0,0,0,1,0,0,0,1,0,
13	CCDS42927.1	chr21	-	37625158	37840682	37625158	37840682	3	37625158,37714210,37840657,	37625484,37715131,37840682,	0		cmpl	cmpl	1,1,0,
875	CCDS33554.1	chr21	-	38054646	38121255	38054646	38121255	3	38054646,38120306,38121127,	38054773,38120408,38121255,	0		cmpl	cmpl	2,2,0,
877	CCDS13656.1	chr21	+	38299261	38300389	38299261	38300389	1	38299261,	38300389,	0		cmpl	cmpl	0,
109	CCDS58789.1	chr21	-	38383402	38423521	38383402	38423521	7	38383402,38390994,38391658,38392375,38402556,38403505,38423409,	38383923,38391042,38391715,38392444,38402637,38403709,38423521,	0		cmpl	cmpl	1,1,1,1,1,1,0,
109	CCDS46649.1	chr21	-	38383402	38423521	38383402	38423521	8	38383402,38390994,38391658,38392375,38400573,38402556,38403505,38423409,	38383923,38391042,38391715,38392444,38400645,38402637,38403709,38423521,	0		cmpl	cmpl	1,1,1,1,1,1,1,0,
109	CCDS46648.1	chr21	-	38383402	38575700	38383402	38575700	10	38383402,38390994,38391658,38392375,38400573,38402556,38403505,38423409,38445403,38575661,	38383923,38391042,38391715,38392444,38400645,38402637,38403709,38423561,38445621,38575700,	0		cmpl	cmpl	1,1,1,1,1,1,1,2,0,0,
109	CCDS13658.1	chr21	-	38383402	38498380	38383402	38498380	10	38383402,38390994,38391658,38392375,38400573,38402556,38403505,38423409,38445403,38498362,	38383923,38391042,38391715,38392444,38400645,38402637,38403709,38423561,38445621,38498380,	0		cmpl	cmpl	1,1,1,1,1,1,1,2,0,0,
109	CCDS13657.1	chr21	-	38383402	38575700	38383402	38575700	9	38383402,38390994,38391658,38392375,38402556,38403505,38423409,38445403,38575661,	38383923,38391042,38391715,38392444,38402637,38403709,38423561,38445621,38575700,	0		cmpl	cmpl	1,1,1,1,1,1,2,0,0,
881	CCDS13659.1	chr21	+	38810034	38822889	38810034	38822889	9	38810034,38813002,38814272,38814780,38817007,38818424,38819502,38821585,38822673,	38810106,38813114,38814392,38814981,38817091,38818646,38819766,38821704,38822889,	0		cmpl	cmpl	0,0,1,1,1,1,1,1,0,
883	CCDS13661.1	chr21	-	39175589	39183385	39175589	39183385	6	39175589,39177434,39178448,39180284,39181771,39183251,	39175664,39177571,39178647,39180436,39181878,39183385,	0		cmpl	cmpl	0,1,0,1,2,0,
883	CCDS13660.1	chr21	-	39175589	39183385	39175589	39183385	7	39175589,39177434,39178448,39179923,39180284,39181771,39183251,	39175664,39177571,39178647,39179986,39180436,39181878,39183385,	0		cmpl	cmpl	0,1,0,0,1,2,0,
110	CCDS13662.1	chr21	-	39187025	39313491	39187025	39313491	42	39187025,39196497,39198762,39200218,39202324,39206107,39209994,39210785,39212665,39213480,39215236,39218151,39218504,39224407,39225085,39228499,39229311,39232176,39232372,39236594,39238478,39247700,39250795,39255644,39258486,39264459,39264890,39269898,39270282,39274373,39276172,39277250,39278742,39280147,39293810,39295742,39296264,39298431,39312840,39313071,39313240,39313442,	39187417,39197415,39199662,39200386,39202545,39206274,39210147,39210929,39212707,39213553,39215362,39218272,39218660,39224469,39225197,39228582,39229436,39232284,39232498,39236784,39238573,39247832,39250889,39255828,39258672,39264685,39265019,39270033,39270433,39274472,39276213,39277351,39278813,39280248,39294032,39295903,39296363,39298582,39312900,39313101,39313299,39313491,	0		cmpl	cmpl	1,1,1,1,2,0,0,0,0,2,2,1,1,2,1,2,0,0,0,2,0,0,2,1,1,0,0,0,2,2,0,1,2,0,0,1,1,0,0,0,1,0,
884	CCDS13663.1	chr21	-	39196258	39313491	39196258	39313491	41	39196258,39198762,39200218,39202324,39206107,39209994,39210785,39212665,39213480,39215236,39218151,39218504,39224407,39225085,39228499,39229311,39232176,39232372,39236594,39238478,39247700,39250795,39255644,39258486,39264459,39264890,39269898,39270282,39274373,39276172,39277250,39278742,39280147,39293810,39295742,39296264,39298431,39312840,39313071,39313240,39313442,	39197415,39199662,39200386,39202545,39206274,39210147,39210929,39212707,39213553,39215362,39218272,39218660,39224469,39225197,39228582,39229436,39232284,39232498,39236784,39238573,39247832,39250889,39255828,39258672,39264685,39265019,39270033,39270433,39274472,39276213,39277351,39278813,39280248,39294032,39295903,39296363,39298582,39312900,39313101,39313299,39313491,	0		cmpl	cmpl	1,1,1,2,0,0,0,0,2,2,1,1,2,1,2,0,0,0,2,0,0,2,1,1,0,0,0,2,2,0,1,2,0,0,1,1,0,0,0,1,0,
884	CCDS33557.1	chr21	-	39298417	39313491	39298417	39313491	5	39298417,39312840,39313071,39313240,39313442,	39298582,39312900,39313101,39313299,39313491,	0		cmpl	cmpl	0,0,0,1,0,
885	CCDS33559.1	chr21	-	39343111	39348917	39343111	39348917	6	39343111,39345145,39348291,39348421,39348544,39348902,	39343159,39345274,39348339,39348451,39348577,39348917,	0		cmpl	cmpl	0,0,0,0,0,0,
885	CCDS13664.1	chr21	+	39380384	39396939	39380384	39396939	5	39380384,39390697,39391768,39393165,39396865,	39380486,39390863,39391836,39393280,39396939,	0		cmpl	cmpl	0,0,1,0,1,
885	CCDS54485.1	chr21	+	39390697	39396939	39390697	39396939	4	39390697,39391768,39393165,39396865,	39390863,39391836,39393280,39396939,	0		cmpl	cmpl	0,1,0,1,
885	CCDS13665.1	chr21	-	39405881	39428493	39405881	39428493	7	39405881,39409978,39410263,39411717,39420705,39422975,39428171,	39406612,39410096,39410367,39411802,39420843,39423490,39428493,	0		cmpl	cmpl	1,0,1,0,0,1,0,
110	CCDS13666.1	chr21	+	39451907	39511775	39451907	39511775	6	39451907,39462374,39475134,39499822,39508997,39511679,	39452141,39462560,39475215,39499915,39509027,39511775,	0		cmpl	cmpl	0,0,0,0,0,0,
886	CCDS33560.1	chr21	+	39462473	39511775	39462473	39511775	5	39462473,39475134,39499822,39508997,39511679,	39462560,39475215,39499915,39509027,39511775,	0		cmpl	cmpl	0,0,0,0,0,
887	CCDS74795.1	chr21	+	39657881	39661492	39657881	39661492	2	39657881,39660559,	39657893,39661492,	0		cmpl	cmpl	0,0,
887	CCDS13667.1	chr21	+	39660559	39661492	39660559	39661492	1	39660559,	39661492,	0		cmpl	cmpl	0,
888	CCDS33562.1	chr21	+	39745509	39801357	39745509	39801357	9	39745509,39746215,39765534,39770915,39779089,39788166,39792007,39793533,39801261,	39745526,39746298,39765852,39771215,39779305,39788188,39792099,39793613,39801357,	0		cmpl	cmpl	0,2,1,1,1,1,2,1,0,
889	CCDS33563.1	chr21	+	39867501	39929111	39867501	39929111	3	39867501,39898475,39928983,	39867510,39898527,39929111,	0		cmpl	cmpl	0,0,1,
111	CCDS42929.1	chr21	-	40013033	40846661	40013033	40846661	33	40013033,40042370,40044077,40051957,40055724,40062868,40075036,40078686,40080151,40083907,40085601,40087169,40093720,40124194,40133853,40142557,40144490,40167217,40178926,40187130,40187890,40189041,40276096,40296054,40312080,40338100,40339118,40347669,40353464,40369098,40692809,40708453,40846618,	40013386,40042673,40044275,40052107,40055840,40062899,40075213,40078977,40080340,40084006,40085765,40087287,40093874,40124328,40134009,40142704,40144731,40167288,40179094,40187259,40187987,40189238,40276270,40296174,40312359,40338376,40339415,40347945,40353743,40369245,40692956,40708771,40846661,	0		cmpl	cmpl	1,1,1,1,2,1,1,1,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,
899	CCDS13670.1	chr21	+	41168263	41275427	41168263	41275427	8	41168263,41226265,41237512,41241818,41243375,41245961,41250751,41275370,	41168575,41226354,41237729,41241947,41243510,41246063,41250901,41275427,	0		cmpl	cmpl	0,0,2,0,0,0,0,0,
899	CCDS13669.1	chr21	+	41168263	41275624	41168263	41275624	8	41168263,41226265,41237512,41241818,41243375,41245961,41257157,41275370,	41168575,41226354,41237729,41241947,41243510,41246063,41257326,41275624,	0		cmpl	cmpl	0,0,2,0,0,0,0,1,
899	CCDS13668.1	chr21	+	41168263	41275624	41168263	41275624	9	41168263,41226265,41237512,41241818,41243375,41245961,41250751,41257157,41275370,	41168575,41226354,41237729,41241947,41243510,41246063,41250901,41257326,41275624,	0		cmpl	cmpl	0,0,2,0,0,0,0,0,1,
